player_id,pass_ec_mean,pass_ec_std,xthreat_ec_mean,xthreat_ec_std,difference_ec_mean,difference_ec_std,player_team,player_minute,player_position,player_name
195364,0.2945210165147986,0.0269344107278554,0.0271622038109357,0.0314050896632273,-0.2673588127038628,0.0421671262588698,Sevilla,255,midfielder,Joan Jordán
200599,0.284910831160801,0.0946670122260566,0.0057592428047715,0.0095093718199465,-0.2791515883560295,0.0907897729131239,Getafe,759,defender,Domingos Duarte
166162,0.3166965794370315,0.0446777593046681,0.0185944582887669,0.0205804582781553,-0.2981021211482645,0.0510506129541601,Celta de Vigo,647,midfielder,Renato Tapia
196878,0.171050193326157,0.0467299727602897,0.4881887380765772,0.1580627798654029,0.3171385447504202,0.1409588676579002,Real Sociedad,621,striker,Umar Sadiq
522601,0.2328101018426865,0.0763542555985839,0.2787097660975611,0.1347122505564041,0.0458996642548744,0.161912107882494,Granada CF,1380,midfielder,Bryan Zaragoza
491430,0.2875682012699054,0.059516777777871,0.3443781124945199,0.2147838412015612,0.0568099112246144,0.1852503330318661,Real Betis,605,midfielder,Rodri
99005,0.3147877025274787,0.0913531088910859,0.1042787603585057,0.1471692214959369,-0.2105089421689727,0.1576757673907054,Getafe,1216,defender,Damián Suárez
244363,0.1193007915178411,0.0114406307380619,0.2271586319422849,0.1486030253139587,0.1078578404244438,0.1404648798052517,Las Palmas,412,striker,Marc Cardona
250700,0.2855747656473271,0.019776759033862,0.3386074983350668,0.4341922330623508,0.0530327326877397,0.4245912513326318,Cádiz,286,defender,Momo Mbaye
493072,0.2161025462149919,0.0748976116563709,0.4509181901527781,0.1878392571053314,0.2348156439377862,0.2041962912942029,Valencia CF,1357,midfielder,Diego López
197326,0.3314118877890818,0.0779449780333321,0.1359610808145819,0.1906692343608144,-0.1954508069744999,0.2034856511602064,Athletic Club,1052,midfielder,Mikel Vesga
468236,0.2452549255105766,0.0778161605916731,0.2675520154578502,0.1448141999865011,0.0222970899472736,0.1539162791172801,Girona,1156,midfielder,Yan Couto
490859,0.2226418664321442,0.014528494312758,0.5134836728467579,0.1925975289990051,0.2908418064146137,0.1977538798880667,Osasuna,409,striker,Raúl García
532708,0.3795326961975307,0.1063797160605856,0.0017539801263276,0.0021682967339767,-0.3777787160712031,0.1055573722518672,Almería,430,defender,Kaiky
244707,0.2686530971198264,0.0542202952833417,0.0273267478814492,0.0218223171896925,-0.2413263492383771,0.0736209346391093,Alavés,390,midfielder,Carlos Benavídez
220871,0.2701380992833237,0.0591282324495539,0.1138844495432359,0.1115440985874423,-0.1562536497400877,0.1195048796424133,Almería,1530,defender,Sergio Akieme
179271,0.3507557444660202,0.0878415884203782,0.3314766594675332,0.2273705543203695,-0.0192790849984871,0.2289586709238003,Getafe,603,midfielder,Carles Aleñá
149838,0.2915777134757236,0.101446921233566,0.0222361732142204,0.028831344271564,-0.2693415402615032,0.1088608493044799,Getafe,1143,midfielder,Djené Dakonam
84702,0.2914263526660596,0.101399813555195,0.0182008048486584,0.0599804448303556,-0.2732255478174012,0.1052472682330714,Mallorca,1177,defender,Matija Nastasic
482769,0.3956969628757885,0.062840073355197,0.0397838586869526,0.0237309405537684,-0.3559131041888358,0.0704766341371313,Las Palmas,745,midfielder,Máximo Perrone
